date,areaName,newCasesByPublishDate,cumCasesByPublishDate,newAdmissions,cumAdmissions,hospitalCases,covidOccupiedMVBeds,newTestsByPublishDate,cumTestsByPublishDate,newDeaths28DaysByPublishDate,cumDeaths28DaysByPublishDate,cumDeaths28DaysByPublishDateRate,newDeaths28DaysByDeathDate,cumDeaths28DaysByDeathDate,cumDeaths28DaysByDeathDateRate,cumPeopleVaccinatedFirstDoseByPublishDate,cumPeopleVaccinatedSecondDoseByPublishDate
2020-04-16,Northern Ireland,113.0,2201.0,33.0,858.0,283.0,33.0,,,18.0,158.0,8.3,11.0,205.0,10.8,,
2020-04-17,Northern Ireland,137.0,2338.0,32.0,890.0,290.0,34.0,,,18.0,176.0,9.3,9.0,214.0,11.3,,
2020-04-18,Northern Ireland,148.0,2486.0,15.0,905.0,287.0,33.0,,,17.0,193.0,10.2,10.0,224.0,11.8,,
2020-04-19,Northern Ireland,159.0,2645.0,22.0,927.0,298.0,29.0,,,1.0,194.0,10.2,10.0,234.0,12.3,,
2020-04-20,Northern Ireland,83.0,2728.0,33.0,960.0,304.0,31.0,,,13.0,207.0,10.9,12.0,246.0,13.0,,
2020-04-21,Northern Ireland,30.0,2758.0,31.0,991.0,312.0,34.0,,,13.0,220.0,11.6,13.0,259.0,13.7,,
2020-04-22,Northern Ireland,116.0,2874.0,27.0,1018.0,310.0,31.0,,,30.0,250.0,13.2,19.0,278.0,14.7,,
2020-04-23,Northern Ireland,142.0,3016.0,23.0,1041.0,301.0,33.0,,,13.0,263.0,13.9,16.0,294.0,15.5,,
2020-04-24,Northern Ireland,106.0,3122.0,22.0,1063.0,295.0,29.0,,,15.0,278.0,14.7,11.0,305.0,16.1,,
2020-04-25,Northern Ireland,104.0,3226.0,19.0,1082.0,298.0,31.0,,,16.0,294.0,15.5,15.0,320.0,16.9,,
2020-04-26,Northern Ireland,82.0,3308.0,11.0,1093.0,289.0,27.0,,,5.0,299.0,15.8,14.0,334.0,17.6,,
2020-04-27,Northern Ireland,66.0,3374.0,23.0,1116.0,286.0,27.0,,,10.0,309.0,16.3,13.0,347.0,18.3,,
2020-04-28,Northern Ireland,34.0,3408.0,11.0,1127.0,277.0,27.0,,,20.0,329.0,17.4,6.0,353.0,18.6,,
2020-04-29,Northern Ireland,55.0,3463.0,17.0,1144.0,270.0,26.0,,,9.0,338.0,17.8,14.0,367.0,19.4,,
2020-04-30,Northern Ireland,73.0,3536.0,27.0,1171.0,275.0,25.0,,,9.0,347.0,18.3,8.0,375.0,19.8,,
2020-05-01,Northern Ireland,87.0,3623.0,19.0,1190.0,269.0,22.0,,,18.0,365.0,19.3,12.0,387.0,20.4,,
2020-05-02,Northern Ireland,66.0,3689.0,12.0,1202.0,268.0,23.0,,,11.0,376.0,19.8,12.0,399.0,21.0,,
2020-05-03,Northern Ireland,78.0,3767.0,10.0,1212.0,264.0,21.0,,,5.0,381.0,20.1,11.0,410.0,21.6,,
2020-05-04,Northern Ireland,69.0,3836.0,13.0,1225.0,260.0,21.0,,,6.0,387.0,20.4,9.0,419.0,22.1,,
2020-05-05,Northern Ireland,45.0,3881.0,11.0,1236.0,243.0,21.0,,,17.0,404.0,21.3,6.0,425.0,22.4,,
2020-05-06,Northern Ireland,53.0,3934.0,17.0,1253.0,239.0,22.0,,,14.0,418.0,22.1,3.0,428.0,22.6,,
2020-05-07,Northern Ireland,50.0,3984.0,12.0,1265.0,231.0,22.0,,,4.0,422.0,22.3,3.0,431.0,22.7,,
2020-05-08,Northern Ireland,38.0,4022.0,7.0,1272.0,220.0,23.0,,,4.0,426.0,22.5,6.0,437.0,23.1,,
2020-05-09,Northern Ireland,56.0,4078.0,19.0,1291.0,232.0,19.0,,,4.0,430.0,22.7,7.0,444.0,23.4,,
2020-05-10,Northern Ireland,41.0,4119.0,18.0,1309.0,241.0,16.0,,,5.0,435.0,22.9,10.0,454.0,24.0,,
2020-05-11,Northern Ireland,30.0,4149.0,22.0,1331.0,248.0,13.0,,,3.0,438.0,23.1,2.0,456.0,24.1,,
2020-05-12,Northern Ireland,44.0,4193.0,10.0,1341.0,244.0,14.0,,,9.0,447.0,23.6,4.0,460.0,24.3,,
2020-05-13,Northern Ireland,60.0,4253.0,16.0,1357.0,245.0,12.0,,,2.0,449.0,23.7,3.0,463.0,24.4,,
2020-05-14,Northern Ireland,38.0,4291.0,13.0,1370.0,226.0,12.0,,,5.0,454.0,24.0,10.0,473.0,25.0,,
2020-05-15,Northern Ireland,26.0,4317.0,11.0,1381.0,210.0,10.0,,,15.0,469.0,24.7,3.0,476.0,25.1,,
2020-05-16,Northern Ireland,40.0,4357.0,7.0,1388.0,206.0,12.0,,,4.0,473.0,25.0,4.0,480.0,25.3,,
2020-05-17,Northern Ireland,28.0,4385.0,12.0,1400.0,208.0,13.0,,,3.0,476.0,25.1,7.0,487.0,25.7,,
2020-05-18,Northern Ireland,16.0,4401.0,11.0,1411.0,202.0,9.0,,,6.0,482.0,25.4,7.0,494.0,26.1,,
2020-05-19,Northern Ireland,20.0,4421.0,10.0,1421.0,197.0,7.0,,,7.0,489.0,25.8,5.0,499.0,26.3,,
2020-05-20,Northern Ireland,18.0,4439.0,5.0,1426.0,181.0,5.0,,,5.0,494.0,26.1,5.0,504.0,26.6,,
2020-05-21,Northern Ireland,42.0,4481.0,8.0,1434.0,172.0,6.0,,,7.0,501.0,26.4,4.0,508.0,26.8,,
2020-05-22,Northern Ireland,23.0,4504.0,5.0,1439.0,164.0,4.0,,,3.0,504.0,26.6,1.0,509.0,26.9,,
2020-05-23,Northern Ireland,41.0,4545.0,4.0,1443.0,162.0,5.0,,,1.0,505.0,26.6,2.0,511.0,27.0,,
2020-05-24,Northern Ireland,25.0,4570.0,4.0,1447.0,161.0,4.0,,,1.0,506.0,26.7,7.0,518.0,27.3,,
2020-05-25,Northern Ireland,39.0,4609.0,9.0,1456.0,159.0,5.0,,,8.0,514.0,27.1,1.0,519.0,27.4,,
2020-05-26,Northern Ireland,28.0,4637.0,10.0,1466.0,158.0,5.0,,,0.0,514.0,27.1,1.0,520.0,27.4,,
2020-05-27,Northern Ireland,26.0,4663.0,6.0,1472.0,149.0,5.0,,,2.0,516.0,27.2,4.0,524.0,27.6,,
2020-05-28,Northern Ireland,16.0,4679.0,6.0,1478.0,144.0,5.0,,,2.0,518.0,27.3,3.0,527.0,27.8,,
2020-05-29,Northern Ireland,17.0,4696.0,6.0,1484.0,136.0,4.0,,,3.0,521.0,27.5,1.0,528.0,27.9,,
2020-05-30,Northern Ireland,13.0,4709.0,5.0,1489.0,137.0,4.0,,,1.0,522.0,27.5,2.0,530.0,28.0,,
2020-05-31,Northern Ireland,7.0,4716.0,4.0,1493.0,139.0,4.0,,,1.0,523.0,27.6,1.0,531.0,28.0,,
2020-06-01,Northern Ireland,12.0,4728.0,3.0,1496.0,127.0,4.0,,,1.0,524.0,27.6,1.0,532.0,28.1,,
2020-06-02,Northern Ireland,4.0,4732.0,4.0,1500.0,119.0,5.0,,,2.0,526.0,27.7,2.0,534.0,28.2,,
2020-06-03,Northern Ireland,8.0,4740.0,3.0,1503.0,108.0,3.0,,,8.0,534.0,28.2,2.0,536.0,28.3,,
2020-06-04,Northern Ireland,33.0,4773.0,3.0,1506.0,96.0,7.0,,,1.0,535.0,28.2,0.0,536.0,28.3,,
2020-06-05,Northern Ireland,3.0,4776.0,3.0,1509.0,92.0,6.0,,,1.0,536.0,28.3,1.0,537.0,28.3,,
2020-06-06,Northern Ireland,14.0,4790.0,3.0,1512.0,89.0,6.0,,,1.0,537.0,28.3,0.0,537.0,28.3,,
2020-06-07,Northern Ireland,6.0,4796.0,1.0,1513.0,89.0,4.0,,,0.0,537.0,28.3,0.0,537.0,28.3,,
2020-06-08,Northern Ireland,6.0,4802.0,2.0,1515.0,89.0,4.0,,,0.0,537.0,28.3,0.0,537.0,28.3,,
2020-06-09,Northern Ireland,3.0,4805.0,5.0,1520.0,83.0,3.0,,,0.0,537.0,28.3,0.0,537.0,28.3,,
2020-06-10,Northern Ireland,13.0,4818.0,5.0,1525.0,81.0,5.0,,,0.0,537.0,28.3,0.0,537.0,28.3,,
2020-06-11,Northern Ireland,4.0,4822.0,5.0,1530.0,75.0,6.0,,,1.0,538.0,28.4,2.0,539.0,28.4,,
2020-06-12,Northern Ireland,16.0,4838.0,2.0,1532.0,70.0,5.0,,,1.0,539.0,28.4,1.0,540.0,28.5,,
2020-06-13,Northern Ireland,3.0,4841.0,2.0,1534.0,68.0,4.0,,,2.0,541.0,28.5,1.0,541.0,28.5,,
2020-06-14,Northern Ireland,7.0,4848.0,0.0,1534.0,67.0,4.0,,,0.0,541.0,28.5,0.0,541.0,28.5,,
2020-06-15,Northern Ireland,4.0,4852.0,0.0,1534.0,66.0,4.0,,,0.0,541.0,28.5,0.0,541.0,28.5,,
2020-06-16,Northern Ireland,2.0,4854.0,1.0,1535.0,59.0,3.0,,,1.0,542.0,28.6,1.0,542.0,28.6,,
2020-06-17,Northern Ireland,8.0,4862.0,1.0,1536.0,53.0,2.0,,,1.0,543.0,28.6,1.0,543.0,28.6,,
2020-06-18,Northern Ireland,1.0,4863.0,1.0,1537.0,50.0,2.0,,,0.0,543.0,28.6,1.0,544.0,28.7,,
2020-06-19,Northern Ireland,3.0,4866.0,1.0,1538.0,45.0,2.0,,,1.0,544.0,28.7,1.0,545.0,28.8,,
2020-06-20,Northern Ireland,0.0,4866.0,3.0,1541.0,47.0,2.0,,,1.0,545.0,28.8,0.0,545.0,28.8,,
2020-06-21,Northern Ireland,4.0,4870.0,4.0,1545.0,51.0,2.0,,,0.0,545.0,28.8,0.0,545.0,28.8,,
2020-06-22,Northern Ireland,1.0,4871.0,2.0,1547.0,52.0,2.0,,,0.0,545.0,28.8,1.0,546.0,28.8,,
2020-06-23,Northern Ireland,0.0,4871.0,3.0,1550.0,53.0,2.0,,,1.0,546.0,28.8,1.0,547.0,28.9,,
2020-06-24,Northern Ireland,2.0,4873.0,1.0,1551.0,48.0,2.0,,,1.0,547.0,28.9,0.0,547.0,28.9,,
2020-06-25,Northern Ireland,1.0,4874.0,2.0,1553.0,47.0,1.0,,,0.0,547.0,28.9,1.0,548.0,28.9,,
2020-06-26,Northern Ireland,4.0,5748.0,2.0,1555.0,40.0,1.0,,,1.0,548.0,28.9,2.0,550.0,29.0,,
2020-06-27,Northern Ireland,2.0,5750.0,0.0,1555.0,37.0,0.0,,,1.0,549.0,29.0,0.0,550.0,29.0,,
2020-06-28,Northern Ireland,1.0,5751.0,3.0,1558.0,40.0,0.0,,,1.0,550.0,29.0,0.0,550.0,29.0,,
2020-06-29,Northern Ireland,6.0,5757.0,0.0,1558.0,36.0,0.0,,,1.0,551.0,29.1,1.0,551.0,29.1,,
2020-06-30,Northern Ireland,3.0,5760.0,2.0,1560.0,34.0,0.0,,,0.0,551.0,29.1,0.0,551.0,29.1,,
2020-07-01,Northern Ireland,1.0,5761.0,0.0,1560.0,32.0,0.0,,,0.0,551.0,29.1,1.0,552.0,29.1,,
2020-07-02,Northern Ireland,7.0,5768.0,2.0,1562.0,31.0,0.0,1508.0,141434.0,1.0,552.0,29.1,0.0,552.0,29.1,,
2020-07-03,Northern Ireland,4.0,5747.0,1.0,1563.0,28.0,0.0,,141434.0,2.0,554.0,29.2,2.0,554.0,29.2,,
2020-07-04,Northern Ireland,0.0,5747.0,3.0,1566.0,30.0,0.0,,141434.0,0.0,554.0,29.2,0.0,554.0,29.2,,
2020-07-05,Northern Ireland,0.0,5747.0,0.0,1566.0,30.0,0.0,,144879.0,0.0,554.0,29.2,0.0,554.0,29.2,,
2020-07-06,Northern Ireland,0.0,5756.0,1.0,1567.0,30.0,0.0,1067.0,145946.0,0.0,554.0,29.2,0.0,554.0,29.2,,
2020-07-07,Northern Ireland,5.0,5761.0,1.0,1568.0,31.0,0.0,1228.0,147174.0,0.0,554.0,29.2,0.0,554.0,29.2,,
2020-07-08,Northern Ireland,4.0,5765.0,3.0,1571.0,31.0,0.0,1777.0,148951.0,0.0,554.0,29.2,0.0,554.0,29.2,,
2020-07-09,Northern Ireland,3.0,5768.0,3.0,1574.0,30.0,0.0,1542.0,150493.0,0.0,554.0,29.2,1.0,555.0,29.3,,
2020-07-10,Northern Ireland,4.0,5772.0,0.0,1574.0,28.0,0.0,,150493.0,0.0,554.0,29.2,0.0,555.0,29.3,,
2020-07-11,Northern Ireland,0.0,5772.0,1.0,1575.0,29.0,0.0,,150493.0,0.0,554.0,29.2,0.0,555.0,29.3,,
2020-07-12,Northern Ireland,0.0,5772.0,0.0,1575.0,27.0,0.0,,153734.0,0.0,554.0,29.2,1.0,556.0,29.3,,
2020-07-13,Northern Ireland,0.0,5788.0,1.0,1576.0,26.0,1.0,1275.0,155009.0,2.0,556.0,29.3,0.0,556.0,29.3,,
2020-07-14,Northern Ireland,2.0,5790.0,0.0,1576.0,24.0,1.0,1315.0,156324.0,0.0,556.0,29.3,0.0,556.0,29.3,,
2020-07-15,Northern Ireland,9.0,5799.0,1.0,1577.0,25.0,1.0,1365.0,157689.0,0.0,556.0,29.3,0.0,556.0,29.3,,
2020-07-16,Northern Ireland,16.0,5815.0,2.0,1579.0,25.0,1.0,1807.0,159496.0,0.0,556.0,29.3,0.0,556.0,29.3,,
2020-07-17,Northern Ireland,19.0,5834.0,0.0,1579.0,23.0,1.0,,159496.0,0.0,556.0,29.3,0.0,556.0,29.3,,
2020-07-18,Northern Ireland,0.0,5834.0,2.0,1581.0,25.0,1.0,,159496.0,0.0,556.0,29.3,0.0,556.0,29.3,,
2020-07-19,Northern Ireland,0.0,5834.0,1.0,1582.0,26.0,1.0,,164254.0,0.0,556.0,29.3,0.0,556.0,29.3,,
2020-07-20,Northern Ireland,0.0,5857.0,1.0,1583.0,27.0,1.0,1579.0,165833.0,0.0,556.0,29.3,0.0,556.0,29.3,,
2020-07-21,Northern Ireland,2.0,5859.0,0.0,1583.0,25.0,2.0,1829.0,167662.0,0.0,556.0,29.3,0.0,556.0,29.3,,
2020-07-22,Northern Ireland,9.0,5868.0,2.0,1585.0,24.0,2.0,1851.0,169513.0,0.0,556.0,29.3,0.0,556.0,29.3,,
2020-07-23,Northern Ireland,8.0,5876.0,0.0,1585.0,24.0,2.0,2020.0,171533.0,0.0,556.0,29.3,0.0,556.0,29.3,,
2020-07-24,Northern Ireland,15.0,5891.0,3.0,1588.0,25.0,2.0,,171533.0,0.0,556.0,29.3,0.0,556.0,29.3,,
2020-07-25,Northern Ireland,0.0,5891.0,2.0,1590.0,25.0,2.0,,171533.0,0.0,556.0,29.3,0.0,556.0,29.3,,
2020-07-26,Northern Ireland,0.0,5891.0,0.0,1590.0,24.0,2.0,,176158.0,0.0,556.0,29.3,0.0,556.0,29.3,,
2020-07-27,Northern Ireland,0.0,5912.0,2.0,1592.0,25.0,1.0,1547.0,177705.0,0.0,556.0,29.3,0.0,556.0,29.3,,
2020-07-28,Northern Ireland,9.0,5921.0,1.0,1593.0,25.0,1.0,1687.0,179392.0,0.0,556.0,29.3,0.0,556.0,29.3,,
2020-07-29,Northern Ireland,9.0,5930.0,2.0,1595.0,26.0,1.0,1973.0,181365.0,0.0,556.0,29.3,0.0,556.0,29.3,,
2020-07-30,Northern Ireland,8.0,5938.0,1.0,1596.0,24.0,1.0,1621.0,182986.0,0.0,556.0,29.3,0.0,556.0,29.3,,
2020-07-31,Northern Ireland,10.0,5948.0,2.0,1598.0,25.0,1.0,,182986.0,0.0,556.0,29.3,0.0,556.0,29.3,,
2020-08-01,Northern Ireland,0.0,5948.0,3.0,1601.0,27.0,1.0,,182986.0,0.0,556.0,29.3,0.0,556.0,29.3,,
2020-08-02,Northern Ireland,0.0,5948.0,1.0,1602.0,26.0,1.0,,187618.0,0.0,556.0,29.3,0.0,556.0,29.3,,
2020-08-03,Northern Ireland,0.0,5988.0,3.0,1605.0,25.0,1.0,2021.0,189639.0,0.0,556.0,29.3,0.0,556.0,29.3,,
2020-08-04,Northern Ireland,8.0,5996.0,1.0,1606.0,24.0,1.0,1779.0,191418.0,0.0,556.0,29.3,0.0,556.0,29.3,,
2020-08-05,Northern Ireland,10.0,6006.0,1.0,1607.0,23.0,1.0,3614.0,195032.0,0.0,556.0,29.3,0.0,556.0,29.3,,
2020-08-06,Northern Ireland,43.0,6049.0,3.0,1610.0,26.0,1.0,3153.0,198185.0,0.0,556.0,29.3,0.0,556.0,29.3,,
2020-08-07,Northern Ireland,15.0,6064.0,0.0,1610.0,25.0,1.0,,198185.0,0.0,556.0,29.3,0.0,556.0,29.3,,
2020-08-08,Northern Ireland,0.0,6064.0,5.0,1615.0,28.0,1.0,,198185.0,0.0,556.0,29.3,1.0,557.0,29.4,,
2020-08-09,Northern Ireland,0.0,6064.0,2.0,1617.0,29.0,1.0,,206004.0,0.0,556.0,29.3,0.0,557.0,29.4,,
2020-08-10,Northern Ireland,0.0,6140.0,0.0,1617.0,28.0,1.0,3402.0,209406.0,1.0,557.0,29.4,0.0,557.0,29.4,,
2020-08-11,Northern Ireland,48.0,6188.0,2.0,1619.0,29.0,1.0,3572.0,212978.0,0.0,557.0,29.4,0.0,557.0,29.4,,
2020-08-12,Northern Ireland,29.0,6217.0,3.0,1622.0,28.0,2.0,2179.0,215157.0,0.0,557.0,29.4,0.0,557.0,29.4,,
2020-08-13,Northern Ireland,8.0,6225.0,4.0,1626.0,30.0,2.0,5597.0,220754.0,0.0,557.0,29.4,1.0,558.0,29.4,,
2020-08-14,Northern Ireland,74.0,6299.0,2.0,1628.0,30.0,1.0,6009.0,226763.0,1.0,558.0,29.4,0.0,558.0,29.4,,
2020-08-15,Northern Ireland,65.0,6364.0,2.0,1630.0,31.0,0.0,5658.0,232421.0,0.0,558.0,29.4,1.0,559.0,29.5,,
2020-08-16,Northern Ireland,27.0,6391.0,2.0,1632.0,31.0,0.0,3340.0,235761.0,0.0,558.0,29.4,0.0,559.0,29.5,,
2020-08-17,Northern Ireland,39.0,6430.0,6.0,1638.0,37.0,0.0,3850.0,239611.0,0.0,558.0,29.4,0.0,559.0,29.5,,
2020-08-18,Northern Ireland,41.0,6471.0,6.0,1644.0,41.0,0.0,3088.0,242699.0,1.0,559.0,29.5,0.0,559.0,29.5,,
2020-08-19,Northern Ireland,34.0,6505.0,6.0,1650.0,46.0,0.0,5177.0,247876.0,0.0,559.0,29.5,0.0,559.0,29.5,,
2020-08-20,Northern Ireland,51.0,6556.0,6.0,1656.0,51.0,0.0,3465.0,251341.0,0.0,559.0,29.5,0.0,559.0,29.5,,
2020-08-21,Northern Ireland,20.0,6576.0,2.0,1658.0,52.0,0.0,5881.0,257222.0,0.0,559.0,29.5,0.0,559.0,29.5,,
2020-08-22,Northern Ireland,71.0,6647.0,3.0,1661.0,51.0,0.0,7646.0,264868.0,0.0,559.0,29.5,0.0,559.0,29.5,,
2020-08-23,Northern Ireland,119.0,6766.0,3.0,1664.0,52.0,0.0,2926.0,267794.0,0.0,559.0,29.5,0.0,559.0,29.5,,
2020-08-24,Northern Ireland,10.0,6776.0,6.0,1670.0,56.0,1.0,3371.0,271165.0,0.0,559.0,29.5,0.0,559.0,29.5,,
2020-08-25,Northern Ireland,47.0,6823.0,2.0,1672.0,53.0,1.0,6410.0,277575.0,0.0,559.0,29.5,1.0,560.0,29.5,,
2020-08-26,Northern Ireland,72.0,6895.0,0.0,1672.0,47.0,1.0,6979.0,284554.0,0.0,559.0,29.5,0.0,560.0,29.5,,
2020-08-27,Northern Ireland,69.0,6964.0,4.0,1676.0,50.0,1.0,6325.0,290879.0,1.0,560.0,29.5,0.0,560.0,29.5,,
2020-08-28,Northern Ireland,85.0,7049.0,5.0,1681.0,53.0,2.0,5735.0,296614.0,0.0,560.0,29.5,1.0,561.0,29.6,,
2020-08-29,Northern Ireland,89.0,7138.0,2.0,1683.0,55.0,2.0,4848.0,301462.0,0.0,560.0,29.5,0.0,561.0,29.6,,
2020-08-30,Northern Ireland,49.0,7187.0,3.0,1686.0,54.0,2.0,4951.0,306413.0,0.0,560.0,29.5,0.0,561.0,29.6,,
2020-08-31,Northern Ireland,58.0,7245.0,5.0,1691.0,59.0,2.0,4350.0,310763.0,0.0,560.0,29.5,0.0,561.0,29.6,,
2020-09-01,Northern Ireland,49.0,7294.0,4.0,1695.0,58.0,3.0,6053.0,316816.0,0.0,560.0,29.5,1.0,562.0,29.6,,
2020-09-02,Northern Ireland,71.0,7365.0,0.0,1695.0,52.0,3.0,8013.0,324829.0,2.0,562.0,29.6,0.0,562.0,29.6,,
2020-09-03,Northern Ireland,77.0,7442.0,3.0,1698.0,52.0,3.0,6369.0,331198.0,1.0,563.0,29.7,2.0,564.0,29.8,,
2020-09-04,Northern Ireland,61.0,7503.0,2.0,1700.0,51.0,3.0,6305.0,337503.0,1.0,564.0,29.8,0.0,564.0,29.8,,
2020-09-05,Northern Ireland,118.0,7621.0,1.0,1701.0,51.0,3.0,5030.0,342533.0,0.0,564.0,29.8,1.0,565.0,29.8,,
2020-09-06,Northern Ireland,106.0,7727.0,4.0,1705.0,54.0,3.0,6992.0,349525.0,0.0,564.0,29.8,0.0,565.0,29.8,,
2020-09-07,Northern Ireland,141.0,7868.0,1.0,1706.0,53.0,1.0,2845.0,352370.0,1.0,565.0,29.8,2.0,567.0,29.9,,
2020-09-08,Northern Ireland,40.0,7908.0,9.0,1715.0,57.0,1.0,4461.0,356831.0,2.0,567.0,29.9,0.0,567.0,29.9,,
2020-09-09,Northern Ireland,49.0,7957.0,3.0,1718.0,56.0,2.0,8543.0,365374.0,0.0,567.0,29.9,0.0,567.0,29.9,,
2020-09-10,Northern Ireland,78.0,8035.0,7.0,1725.0,58.0,2.0,8142.0,373516.0,1.0,568.0,30.0,1.0,568.0,30.0,,
2020-09-11,Northern Ireland,88.0,8123.0,7.0,1732.0,61.0,1.0,8553.0,382069.0,0.0,568.0,30.0,2.0,570.0,30.1,,
2020-09-12,Northern Ireland,104.0,8227.0,4.0,1736.0,65.0,1.0,6237.0,388306.0,0.0,568.0,30.0,0.0,570.0,30.1,,
2020-09-13,Northern Ireland,87.0,8314.0,6.0,1742.0,71.0,1.0,5512.0,393818.0,0.0,568.0,30.0,0.0,570.0,30.1,,
2020-09-14,Northern Ireland,109.0,8423.0,8.0,1750.0,74.0,1.0,4398.0,398216.0,2.0,570.0,30.1,1.0,571.0,30.1,,
2020-09-15,Northern Ireland,79.0,8502.0,4.0,1754.0,74.0,2.0,6779.0,404995.0,1.0,571.0,30.1,1.0,572.0,30.2,,
2020-09-16,Northern Ireland,129.0,8631.0,3.0,1757.0,72.0,2.0,6662.0,411657.0,2.0,573.0,30.2,2.0,574.0,30.3,,
2020-09-17,Northern Ireland,149.0,8780.0,4.0,1761.0,71.0,3.0,6509.0,418166.0,0.0,573.0,30.2,0.0,574.0,30.3,,
2020-09-18,Northern Ireland,163.0,8943.0,3.0,1764.0,72.0,3.0,9124.0,427290.0,2.0,575.0,30.3,1.0,575.0,30.3,,
2020-09-19,Northern Ireland,222.0,9165.0,4.0,1768.0,73.0,3.0,5764.0,433054.0,0.0,575.0,30.3,2.0,577.0,30.4,,
2020-09-20,Northern Ireland,176.0,9341.0,6.0,1774.0,79.0,3.0,6455.0,439509.0,0.0,575.0,30.3,0.0,577.0,30.4,,
2020-09-21,Northern Ireland,125.0,9466.0,11.0,1785.0,87.0,3.0,4495.0,444004.0,2.0,577.0,30.4,0.0,577.0,30.4,,
2020-09-22,Northern Ireland,75.0,9541.0,8.0,1793.0,92.0,4.0,8071.0,452075.0,0.0,577.0,30.4,0.0,577.0,30.4,,
2020-09-23,Northern Ireland,220.0,9761.0,13.0,1806.0,97.0,5.0,6276.0,458351.0,0.0,577.0,30.4,0.0,577.0,30.4,,
2020-09-24,Northern Ireland,189.0,9950.0,8.0,1814.0,100.0,5.0,7410.0,465761.0,0.0,577.0,30.4,0.0,577.0,30.4,,
2020-09-25,Northern Ireland,273.0,10223.0,6.0,1820.0,100.0,5.0,8664.0,474425.0,0.0,577.0,30.4,1.0,578.0,30.5,,
2020-09-26,Northern Ireland,319.0,10542.0,11.0,1831.0,109.0,5.0,4726.0,479151.0,1.0,578.0,30.5,0.0,578.0,30.5,,
2020-09-27,Northern Ireland,187.0,10729.0,12.0,1843.0,118.0,5.0,5724.0,484875.0,0.0,578.0,30.5,0.0,578.0,30.5,,
2020-09-28,Northern Ireland,220.0,10949.0,21.0,1864.0,134.0,6.0,5319.0,490194.0,0.0,578.0,30.5,1.0,579.0,30.5,,
2020-09-29,Northern Ireland,320.0,11269.0,9.0,1873.0,138.0,5.0,7943.0,498137.0,0.0,578.0,30.5,0.0,579.0,30.5,,
2020-09-30,Northern Ireland,424.0,11693.0,16.0,1889.0,146.0,7.0,6042.0,504179.0,1.0,579.0,30.5,1.0,580.0,30.6,,
2020-10-01,Northern Ireland,259.0,11952.0,18.0,1907.0,155.0,7.0,8681.0,512860.0,2.0,581.0,30.7,1.0,581.0,30.7,,
2020-10-02,Northern Ireland,934.0,12886.0,10.0,1917.0,150.0,7.0,8412.0,521272.0,1.0,582.0,30.7,2.0,583.0,30.8,,
2020-10-03,Northern Ireland,726.0,13612.0,22.0,1939.0,166.0,9.0,5674.0,526946.0,1.0,583.0,30.8,1.0,584.0,30.8,,
2020-10-04,Northern Ireland,462.0,14074.0,17.0,1956.0,181.0,7.0,7514.0,534460.0,1.0,584.0,30.8,0.0,584.0,30.8,,
2020-10-05,Northern Ireland,616.0,14690.0,26.0,1982.0,198.0,8.0,7304.0,541764.0,0.0,584.0,30.8,1.0,585.0,30.9,,
2020-10-06,Northern Ireland,669.0,15359.0,27.0,2009.0,216.0,8.0,9794.0,551558.0,1.0,585.0,30.9,1.0,586.0,30.9,,
2020-10-07,Northern Ireland,828.0,16187.0,30.0,2039.0,231.0,11.0,9931.0,561489.0,1.0,586.0,30.9,1.0,587.0,31.0,,
2020-10-08,Northern Ireland,923.0,17110.0,30.0,2069.0,245.0,11.0,10635.0,572124.0,1.0,587.0,31.0,0.0,587.0,31.0,,
2020-10-09,Northern Ireland,1080.0,18190.0,23.0,2092.0,244.0,10.0,10191.0,582315.0,0.0,587.0,31.0,0.0,587.0,31.0,,
2020-10-10,Northern Ireland,902.0,19092.0,31.0,2123.0,265.0,10.0,10361.0,592676.0,0.0,587.0,31.0,0.0,587.0,31.0,,
2020-10-11,Northern Ireland,1066.0,20158.0,37.0,2160.0,290.0,12.0,7124.0,599800.0,1.0,588.0,31.0,6.0,593.0,31.3,,
2020-10-12,Northern Ireland,877.0,21035.0,32.0,2192.0,297.0,15.0,6514.0,606314.0,3.0,591.0,31.2,5.0,598.0,31.5,,
2020-10-13,Northern Ireland,863.0,21898.0,44.0,2236.0,316.0,15.0,10620.0,616934.0,7.0,598.0,31.5,4.0,602.0,31.8,,
2020-10-14,Northern Ireland,1217.0,23115.0,37.0,2273.0,331.0,17.0,8267.0,625201.0,4.0,602.0,31.8,2.0,604.0,31.9,,
2020-10-15,Northern Ireland,763.0,23878.0,46.0,2319.0,349.0,17.0,10994.0,636195.0,4.0,606.0,32.0,4.0,608.0,32.1,,
2020-10-16,Northern Ireland,1299.0,25177.0,48.0,2367.0,373.0,20.0,7771.0,643966.0,2.0,608.0,32.1,2.0,610.0,32.2,,
2020-10-17,Northern Ireland,1031.0,26208.0,47.0,2414.0,407.0,22.0,10632.0,654598.0,2.0,610.0,32.2,3.0,613.0,32.3,,
2020-10-18,Northern Ireland,1012.0,27220.0,45.0,2459.0,433.0,23.0,6122.0,660720.0,5.0,615.0,32.4,7.0,620.0,32.7,,
2020-10-19,Northern Ireland,820.0,28040.0,47.0,2506.0,444.0,25.0,6680.0,667400.0,6.0,621.0,32.8,4.0,624.0,32.9,,
